chance_of_playing_next_round, chance_of_playing_this_round, code, cost_change_event, cost_change_event_fall, cost_change_start, cost_change_start_fall, dreamteam_count, element_type, ep_next, ep_this, event_points, first_name, form, id, in_dreamteam, news, news_added, now_cost, photo, points_per_game, second_name, selected_by_percent, special, squad_number, status, team, team_code, total_points, transfers_in, transfers_in_event, transfers_out, transfers_out_event, value_form, value_season, web_name, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
None, None, 19419, 0, 0, 0, 0, 0, 2, 2.5, 2.0, 1, Gary, 2.5, 503, False, , None, 45, 19419.jpg, 2.5, Cahill, 1.8, False, None, a, 7, 31, 20, 62734, 2522, 85208, 2803, 0.6, 4.4, Cahill, 720, 0, 0, 2, 11, 0, 0, 0, 1, 0, 0, 1, 131, 152.2, 25.0, 144.0, 32.3, 
None, None, 175946, -1, 1, -4, 4, 0, 3, 0.0, -0.5, 0, Víctor, 0.0, 510, False, , None, 46, 175946.jpg, 1.0, Camarasa, 0.2, False, None, a, 7, 31, 1, 3143, 184, 42343, 442, 0.0, 0.2, Camarasa, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0.2, 0.1, 0.0, 0.0, 
None, None, 173954, 0, 0, 0, 0, 0, 3, 0.0, -0.5, 0, Jairo, 0.0, 539, False, , None, 45, 173954.jpg, 0.0, Riedewald, 0.0, False, None, a, 7, 31, 0, 551, 54, 303, 48, 0.0, 0.0, Riedewald, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 42525, 0, 0, 0, 0, 0, 1, 0.0, -0.5, 0, Stephen, 0.0, 556, False, , None, 40, 42525.jpg, 0.0, Henderson, 0.1, False, None, a, 7, 31, 0, 3849, 2005, 430, 286, 0.0, 0.0, Henderson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 153133, 0, 0, -2, 2, 0, 3, 1.7, 2.7, 2, Alex, 2.2, 17, False, , None, 58, 153133.jpg, 2.8, Iwobi, 1.4, False, None, a, 8, 11, 22, 117957, 1424, 185892, 5357, 0.4, 3.8, Iwobi, 542, 1, 0, 1, 11, 0, 0, 0, 0, 0, 0, 2, 90, 118.0, 132.6, 221.0, 47.2, 
100, 100, 101188, -1, 1, -1, 1, 1, 2, 1.5, 2.5, -1, Lucas, 2.0, 141, False, , 2019-08-17T16:00:09.148104Z, 59, 101188.jpg, 3.2, Digne, 19.2, False, None, a, 8, 11, 32, 862632, 7104, 1193706, 105083, 0.3, 5.3, Digne, 882, 0, 2, 3, 16, 1, 0, 0, 1, 0, 0, 3, 183, 190.6, 341.5, 123.0, 65.6, 
75, 50, 164511, 0, 0, -1, 1, 0, 2, 0.8, 1.2, 0, Yerry, 2.0, 142, False, Knock - 75% chance of playing, 2019-10-21T01:30:13.640920Z, 54, 164511.jpg, 2.9, Mina, 2.8, False, None, d, 8, 11, 26, 349498, 188, 325306, 18822, 0.4, 4.8, Mina, 810, 0, 0, 3, 13, 1, 0, 0, 1, 0, 0, 4, 159, 172.4, 5.7, 183.0, 36.2, 
None, None, 106611, 0, 0, 0, 0, 0, 2, 2.3, 3.3, 1, Michael, 2.8, 143, False, , None, 55, 106611.jpg, 2.9, Keane, 2.8, False, None, a, 8, 11, 29, 124430, 1367, 154337, 7151, 0.5, 5.3, Keane, 900, 0, 0, 3, 16, 0, 0, 0, 0, 0, 0, 3, 163, 167.8, 15.9, 46.0, 23.1, 
100, 100, 59949, 0, 0, -1, 1, 0, 2, 0.5, 1.5, 0, Seamus, 1.0, 144, False, , 2019-10-05T16:00:14.004301Z, 54, 59949.jpg, 2.4, Coleman, 1.8, False, None, a, 8, 11, 19, 105324, 788, 212935, 5179, 0.2, 3.5, Coleman, 665, 0, 1, 2, 12, 0, 0, 0, 2, 1, 0, 2, 124, 115.6, 83.1, 94.0, 29.3, 
100, 100, 12745, 0, 0, -1, 1, 0, 2, -0.5, 0.5, 0, Leighton, 0.0, 145, False, , 2019-07-30T15:00:09.168977Z, 49, 12745.jpg, 0.0, Baines, 0.1, False, None, a, 8, 11, 0, 4813, 285, 7526, 346, 0.0, 0.0, Baines, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 50, 66838, 0, 0, -3, 3, 0, 4, -0.2, 0.2, 0, Cenk, 0.0, 146, False, , 2019-10-18T13:30:17.443868Z, 57, 66838.jpg, 1.0, Tosun, 0.1, False, None, a, 8, 11, 1, 3308, 42, 11862, 211, 0.0, 0.2, Tosun, 35, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 2.0, 10.0, 20.0, 3.2, 
None, None, 177815, 0, 0, -2, 2, 0, 4, 3.3, 4.3, 7, Dominic, 3.8, 147, False, , None, 58, 177815.jpg, 3.4, Calvert-Lewin, 1.1, False, None, a, 8, 11, 27, 78177, 5553, 128149, 3098, 0.7, 4.7, Calvert-Lewin, 494, 3, 0, 2, 10, 0, 0, 0, 1, 0, 0, 2, 86, 107.6, 18.9, 174.0, 30.0, 
None, None, 111234, 0, 0, 0, 0, 1, 1, 3.0, 4.0, 1, Jordan, 3.5, 148, False, , None, 55, 111234.jpg, 3.3, Pickford, 9.0, False, None, a, 8, 11, 33, 351189, 2186, 416270, 21540, 0.6, 6.0, Pickford, 900, 0, 0, 3, 16, 0, 0, 0, 0, 0, 25, 2, 181, 201.6, 0.0, 0.0, 20.2, 
None, None, 10318, 0, 0, 0, 0, 0, 1, -0.5, 0.5, 0, Maarten, 0.0, 149, False, , None, 40, 10318.jpg, 0.0, Stekelenburg, 8.9, False, None, a, 8, 11, 0, 161180, 1867, 123384, 4663, 0.0, 0.0, Stekelenburg, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 212319, 0, 0, -1, 1, 1, 3, 3.3, 4.3, 5, Richarlison, 3.8, 150, False, , None, 79, 212319.jpg, 4.4, de Andrade, 6.5, False, None, a, 8, 11, 44, 447382, 8547, 632035, 21436, 0.5, 5.6, Richarlison, 849, 2, 3, 3, 15, 0, 0, 0, 1, 0, 0, 3, 146, 204.4, 150.3, 313.0, 66.8, 
None, None, 55422, 0, 0, -5, 5, 0, 3, 2.3, 3.3, 2, Gylfi, 2.8, 151, False, , None, 75, 55422.jpg, 2.8, Sigurdsson, 3.4, False, None, a, 8, 11, 28, 99567, 1435, 712640, 10599, 0.4, 3.7, Sigurdsson, 690, 1, 1, 2, 12, 0, 0, 0, 0, 0, 0, 0, 121, 144.6, 303.9, 188.0, 63.6, 
0, 100, 100649, 0, 0, 0, 0, 2, 3, 1.7, 3.3, 1, Bernard, 2.8, 152, False, Knee injury - Unknown return date, 2019-10-26T16:30:19.314673Z, 65, 100649.jpg, 3.5, Anício Caldeira Duarte, 0.9, False, None, i, 8, 11, 28, 181382, 466, 182447, 6550, 0.4, 4.3, Bernard, 447, 2, 0, 3, 4, 0, 0, 0, 2, 0, 0, 5, 83, 119.4, 87.3, 134.0, 33.9, 
100, 100, 20467, 0, 0, -3, 3, 0, 3, 1.7, 2.7, 2, Theo, 2.2, 153, False, , 2019-09-28T19:00:18.084426Z, 62, 20467.jpg, 1.9, Walcott, 0.4, False, None, a, 8, 11, 13, 9891, 752, 42064, 919, 0.4, 2.1, Walcott, 229, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 22, 41.2, 37.1, 201.0, 27.9, 
None, None, 173807, 0, 0, -2, 2, 0, 3, 0.7, 1.7, 2, Tom, 1.2, 154, False, , None, 53, 173807.jpg, 1.5, Davies, 0.1, False, None, a, 8, 11, 6, 2478, 84, 6783, 169, 0.2, 1.1, Davies, 200, 0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 0, 24, 32.6, 9.0, 33.0, 7.5, 
0, 0, 219352, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Ademola, 0.0, 155, False, Joined RB Leipzig on a permanent deal on 25/7, 2019-07-25T09:00:14.381716Z, 50, 219352.jpg, 0.0, Lookman, 0.0, False, None, u, 8, 11, 0, 99, 4, 477, 4, 0.0, 0.0, Lookman, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
0, 0, 80801, 0, 0, 0, 0, 0, 3, 0.0, 0.0, 0, Idrissa, 0.0, 156, False, Joined PSG on a permanent deal on 30/7, 2019-07-30T09:00:05.841634Z, 50, 80801.jpg, 0.0, Gueye, 0.0, False, None, u, 8, 11, 0, 271, 9, 1884, 22, 0.0, 0.0, Gueye, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 42774, -1, 1, -1, 1, 0, 3, 0.3, 1.3, 0, Morgan, 0.8, 158, False, , 2019-08-10T16:30:08.303097Z, 44, 42774.jpg, 1.2, Schneiderlin, 0.8, False, None, a, 8, 11, 7, 24407, 1799, 54757, 2009, 0.2, 1.6, Schneiderlin, 472, 0, 0, 1, 9, 0, 0, 0, 2, 1, 0, 0, 58, 52.4, 39.0, 4.0, 9.7, 
100, 100, 41823, 0, 0, -1, 1, 0, 2, 0.3, 1.3, 0, Fabian, 0.8, 205, False, , 2019-10-07T14:30:11.643468Z, 54, 41823.jpg, 0.7, Delph, 0.2, False, None, a, 8, 11, 4, 8116, 255, 21401, 574, 0.1, 0.7, Delph, 468, 0, 0, 0, 13, 0, 0, 0, 2, 0, 0, 0, 65, 78.8, 54.4, 8.0, 14.1, 
100, 100, 120250, 0, 0, -2, 2, 0, 3, 0.7, 1.7, 2, André Filipe, 1.2, 422, False, , 2019-09-15T13:00:13.082777Z, 53, 120250.jpg, 1.6, Tavares Gomes, 0.4, False, None, a, 8, 11, 11, 11919, 351, 60449, 630, 0.2, 2.1, André Gomes, 501, 0, 0, 2, 7, 0, 0, 0, 3, 0, 0, 0, 63, 49.2, 78.9, 7.0, 13.5, 
None, None, 232964, -1, 1, -2, 2, 0, 2, -0.5, 0.5, 0, Lewis, 0.0, 477, False, , None, 43, 232964.jpg, 0.0, Gibson, 0.2, False, None, a, 8, 11, 0, 3103, 111, 7550, 224, 0.0, 0.0, Gibson, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 194164, 0, 0, -1, 1, 0, 2, 0.5, 1.5, 3, Mason, 1.0, 478, False, , None, 44, 194164.jpg, 1.7, Holgate, 0.1, False, None, a, 8, 11, 5, 3008, 258, 6781, 175, 0.2, 1.1, Holgate, 108, 0, 1, 0, 3, 0, 0, 0, 1, 0, 0, 0, 30, 32.6, 13.4, 0.0, 4.6, 
100, 100, 57513, 0, 0, -1, 1, 0, 1, -0.5, 0.5, 0, Jonas, 0.0, 479, False, , 2019-09-08T18:30:16.855771Z, 44, 57513.jpg, 0.0, Lössl, 0.4, False, None, a, 8, 11, 0, 1728, 34, 22248, 396, 0.0, 0.0, Lössl, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 242058, 0, 0, -5, 5, 0, 4, 0.3, 1.3, 0, Moise, 0.8, 496, False, , None, 65, 242058.jpg, 1.6, Kean, 1.7, False, None, a, 8, 11, 14, 68937, 745, 416287, 3853, 0.1, 2.2, Kean, 287, 0, 1, 0, 7, 0, 0, 0, 0, 0, 0, 0, 35, 23.6, 46.5, 121.0, 18.9, 
0, 0, 160987, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Jean-Philippe, 0.0, 497, False, Thigh injury - Expected back 18 Jan, 2019-08-23T21:30:13.493993Z, 48, 160987.jpg, 2.0, Gbamin, 0.0, False, None, i, 8, 11, 4, 2616, 11, 6661, 51, 0.0, 0.8, Gbamin, 135, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 14, 20.0, 6.3, 0.0, 2.6, 
None, None, 102747, 0, 0, -2, 2, 0, 2, 2.0, 3.0, 1, Djibril, 2.5, 511, False, , None, 53, 102747.jpg, 3.3, Sidibé, 0.2, False, None, a, 8, 11, 10, 5525, 543, 15566, 573, 0.5, 1.9, Sidibé, 211, 0, 0, 1, 4, 0, 0, 0, 1, 0, 0, 3, 44, 40.6, 37.6, 4.0, 8.2, 
None, None, 195855, 0, 0, 0, 0, 0, 3, -0.5, 0.5, 0, Beni, 0.0, 557, False, , None, 45, 195855.jpg, 0.0, Baningime, 0.0, False, None, a, 8, 11, 0, 116, 74, 26, 20, 0.0, 0.0, Baningime, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 111931, 1, -1, 3, -3, 2, 2, 5.5, 6.0, 6, Ricardo Domingos, 5.5, 159, True, , None, 63, 111931.jpg, 4.8, Barbosa Pereira, 13.8, False, None, a, 9, 13, 48, 754308, 78695, 232665, 23344, 0.9, 7.6, Pereira, 900, 2, 0, 3, 8, 0, 0, 0, 0, 0, 0, 5, 200, 306.0, 162.4, 71.0, 53.9, 
100, 100, 172850, 1, -1, 0, 0, 1, 2, 7.0, 7.5, 19, Benjamin, 7.0, 161, False, , 2019-08-18T16:00:08.220647Z, 55, 172850.jpg, 5.2, Chilwell, 8.5, False, None, a, 9, 13, 42, 412117, 264734, 202902, 5683, 1.3, 7.6, Chilwell, 720, 1, 3, 3, 6, 0, 0, 0, 1, 0, 0, 1, 172, 203.8, 173.7, 63.0, 44.1, 
None, None, 37642, 1, -1, 1, -1, 1, 2, 4.8, 5.3, 6, Jonny, 4.8, 162, False, , None, 51, 37642.jpg, 3.7, Evans, 2.7, False, None, a, 9, 13, 37, 175233, 28999, 65574, 5683, 1.0, 7.4, Evans, 900, 0, 1, 3, 8, 0, 0, 0, 1, 0, 0, 4, 192, 209.0, 18.1, 56.0, 28.3, 
None, None, 37402, 0, 0, -1, 1, 0, 2, 0.0, 0.5, 0, Christian, 0.0, 163, False, , None, 44, 37402.jpg, 1.7, Fuchs, 0.4, False, None, a, 9, 13, 5, 15415, 262, 22597, 1142, 0.0, 1.1, Fuchs, 184, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 21, 33.4, 28.6, 2.0, 6.4, 
None, None, 218031, 0, 0, 2, -2, 0, 2, 3.5, 4.0, 6, Çaglar, 3.5, 164, False, , None, 47, 218031.jpg, 3.3, Söyüncü, 8.3, False, None, a, 9, 13, 33, 676462, 42981, 166464, 10451, 0.7, 7.0, Söyüncü, 900, 0, 1, 3, 8, 0, 0, 0, 1, 0, 0, 0, 206, 245.6, 16.5, 25.0, 28.8, 
100, 100, 15033, -1, 1, -3, 3, 0, 2, 0.2, 0.7, 0, Wes, 0.2, 165, False, , 2019-08-28T21:30:17.515643Z, 42, 15033.jpg, 1.0, Morgan, 0.8, False, None, a, 9, 13, 2, 15929, 817, 62544, 2043, 0.0, 0.5, Morgan, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15.0, 0.0, 0.0, 1.5, 
None, None, 101668, 2, -2, 3, -3, 3, 4, 10.5, 11.0, 20, Jamie, 10.5, 166, True, , None, 93, 101668.jpg, 7.4, Vardy, 22.3, False, None, a, 9, 13, 74, 1341866, 467230, 543356, 5825, 1.1, 8.0, Vardy, 900, 9, 2, 3, 8, 0, 0, 0, 1, 0, 0, 13, 262, 343.6, 79.2, 323.0, 74.2, 
None, None, 173515, 0, 0, -3, 3, 0, 4, 0.0, 0.5, 0, Kelechi, 0.0, 167, False, , None, 57, 173515.jpg, 0.0, Iheanacho, 0.2, False, None, a, 9, 13, 0, 4942, 356, 19191, 417, 0.0, 0.0, Iheanacho, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 17745, 0, 0, 1, -1, 0, 1, 4.8, 5.3, 7, Kasper, 4.8, 168, False, , None, 51, 17745.jpg, 3.8, Schmeichel, 9.0, False, None, a, 9, 13, 38, 351574, 33034, 181287, 9536, 0.9, 7.5, Schmeichel, 900, 0, 0, 3, 8, 0, 0, 0, 0, 0, 28, 0, 184, 238.6, 10.0, 0.0, 24.8, 
None, None, 11974, 0, 0, -1, 1, 0, 1, 0.0, 0.5, 0, Eldin, 0.0, 169, False, , None, 44, 11974.jpg, 0.0, Jakupovic, 0.1, False, None, a, 9, 13, 0, 828, 44, 3399, 162, 0.0, 0.0, Jakupovic, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 95463, 0, 0, -1, 1, 0, 1, 0.0, 0.5, 0, Danny, 0.0, 170, False, , None, 44, 95463.jpg, 0.0, Ward, 0.2, False, None, a, 9, 13, 0, 1526, 50, 5651, 258, 0.0, 0.0, Ward, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 172780, 1, -1, 3, -3, 0, 3, 4.2, 4.7, 8, James, 4.2, 171, False, , 2019-10-10T11:00:19.278165Z, 73, 172780.jpg, 4.9, Maddison, 15.1, False, None, a, 9, 13, 44, 923722, 63932, 570080, 24774, 0.6, 6.0, Maddison, 782, 3, 2, 2, 7, 0, 0, 0, 1, 0, 0, 4, 155, 212.4, 265.9, 250.0, 72.8, 
None, None, 201666, 0, 0, -1, 1, 1, 3, 6.2, 6.7, 9, Harvey, 6.2, 172, False, , None, 59, 201666.jpg, 4.1, Barnes, 0.7, False, None, a, 9, 13, 37, 47044, 17817, 18724, 2273, 1.1, 6.3, Barnes, 479, 1, 5, 1, 4, 0, 0, 0, 0, 0, 0, 3, 131, 152.2, 160.9, 210.0, 52.6, 
0, 0, 115858, 0, 0, -3, 3, 0, 3, 0.0, 0.0, 0, Rachid, 0.0, 173, False, Joined Fiorentina on loan until the end of the season on 2/9. - Expected back 01 Jul, 2019-09-18T22:00:13.300063Z, 52, 115858.jpg, 0.0, Ghezzal, 0.0, False, None, n, 9, 13, 0, 490, 0, 3530, 47, 0.0, 0.0, Ghezzal, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 51938, 0, 0, -2, 2, 0, 3, 1.5, 2.0, 1, Marc, 1.5, 174, False, , None, 53, 51938.jpg, 1.5, Albrighton, 0.2, False, None, a, 9, 13, 9, 6338, 323, 15816, 595, 0.3, 1.7, Albrighton, 182, 0, 1, 0, 2, 0, 0, 0, 1, 0, 0, 0, 49, 46.6, 102.8, 29.0, 17.7, 
None, None, 172632, 0, 0, -3, 3, 0, 3, 0.8, 1.3, 1, Demarai, 0.8, 175, False, , None, 52, 172632.jpg, 1.0, Gray, 0.3, False, None, a, 9, 13, 6, 6134, 237, 28491, 661, 0.2, 1.2, Gray, 146, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 17, 21.8, 56.4, 36.0, 11.5, 
100, 100, 203341, 0, 0, 0, 0, 0, 3, 3.5, 4.0, 3, Wilfred, 3.5, 176, False, , 2019-08-27T11:00:13.484600Z, 50, 203341.jpg, 3.7, Ndidi, 3.2, False, None, a, 9, 13, 33, 284520, 9826, 196129, 13969, 0.7, 6.6, Ndidi, 810, 2, 0, 3, 7, 0, 0, 0, 1, 0, 0, 3, 162, 246.4, 83.7, 64.0, 39.6, 
0, 0, 61604, 0, 0, -1, 1, 0, 3, 0.0, 0.0, 0, Matty, 0.0, 177, False, Achilles injury - Unknown return date, 2019-08-27T12:30:14.308742Z, 44, 61604.jpg, 0.0, James, 0.2, False, None, i, 9, 13, 0, 5955, 35, 17970, 303, 0.0, 0.0, James, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 155569, 0, 0, -1, 1, 0, 3, 0.0, 0.5, 0, Daniel, 0.0, 178, False, , 2019-06-25T11:30:07.144362Z, 44, 155569.jpg, 0.0, Amartey, 0.3, False, None, a, 9, 13, 0, 9483, 270, 15528, 731, 0.0, 0.0, Amartey, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 86881, 0, 0, -1, 1, 0, 3, 0.0, 0.5, 0, Nampalys, 0.0, 179, False, , 2019-07-30T15:00:09.217034Z, 44, 86881.jpg, 1.0, Mendy, 0.8, False, None, a, 9, 13, 1, 28102, 1233, 43299, 2661, 0.0, 0.2, Mendy, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1.2, 0.0, 0.0, 0.1, 
None, None, 197469, 0, 0, 0, 0, 0, 3, 0.2, 0.7, 0, Hamza, 0.2, 180, False, , None, 45, 197469.jpg, 1.8, Choudhury, 1.0, False, None, a, 9, 13, 14, 80221, 550, 66490, 4914, 0.0, 3.1, Choudhury, 318, 0, 1, 1, 4, 0, 0, 0, 1, 0, 0, 0, 65, 72.8, 41.5, 43.0, 15.6, 
None, None, 168580, 1, -1, -4, 4, 1, 3, 8.0, 8.5, 20, Ayoze, 8.0, 265, False, , None, 61, 168580.jpg, 4.7, Pérez, 5.0, False, None, a, 9, 13, 42, 205571, 125808, 871432, 5305, 1.3, 7.0, Pérez, 569, 3, 2, 3, 5, 0, 0, 0, 0, 0, 0, 2, 135, 189.8, 107.1, 242.0, 54.0, 
None, None, 220627, 0, 0, -2, 2, 0, 2, 0.0, 0.5, 0, James, 0.0, 433, False, , None, 48, 220627.jpg, 0.0, Justin, 0.1, False, None, a, 9, 13, 0, 1340, 132, 5001, 212, 0.0, 0.0, Justin, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 166989, 1, -1, 0, 0, 2, 3, 6.2, 6.7, 11, Youri, 6.2, 448, False, , None, 65, 166989.jpg, 4.8, Tielemans, 6.5, False, None, a, 9, 13, 48, 356699, 114249, 298144, 7100, 1.0, 7.4, Tielemans, 891, 3, 2, 3, 8, 0, 0, 0, 0, 0, 0, 4, 194, 228.2, 255.9, 217.0, 70.2, 
0, 0, 13152, 0, 0, -2, 2, 0, 3, 0.0, 0.0, 0, Andy, 0.0, 480, False, Joined Rangers on loan until the end of the season on 15/8. - Expected back 01 Jul, 2019-08-15T22:00:13.587784Z, 43, 13152.jpg, 0.0, King, 0.4, False, None, n, 9, 13, 0, 22032, 5933, 40184, 2098, 0.0, 0.0, King, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
None, None, 106837, 0, 0, -2, 2, 0, 3, 2.2, 2.7, 0, Dennis, 2.2, 517, False, , None, 53, 106837.jpg, 2.2, Praet, 0.1, False, None, a, 9, 13, 13, 2722, 154, 5456, 393, 0.4, 2.5, Praet, 270, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 0, 49, 29.4, 25.0, 29.0, 8.4, 
100, 100, 122798, 0, 0, -1, 1, 0, 2, 6.0, 5.0, 2, Andrew, 4.5, 181, False, , 2019-10-23T21:00:17.673563Z, 69, 122798.jpg, 4.3, Robertson, 20.2, False, None, a, 10, 14, 43, 370721, 58417, 1058516, 18656, 0.7, 6.2, Robertson, 900, 0, 3, 2, 8, 0, 0, 0, 0, 0, 0, 6, 235, 247.6, 247.3, 148.0, 64.3, 
100, 75, 169187, 0, 0, 2, -2, 1, 2, 4.5, 2.6, 1, Trent, 3.0, 182, False, , 2019-10-22T15:00:19.720774Z, 72, 169187.jpg, 4.3, Alexander-Arnold, 28.9, False, None, a, 10, 14, 43, 986277, 32578, 647196, 58632, 0.4, 6.0, Alexander-Arnold, 900, 1, 3, 2, 8, 0, 0, 0, 3, 0, 0, 3, 229, 298.2, 522.1, 145.0, 96.6, 
75, None, 97032, 0, 0, 0, 0, 0, 2, 3.8, 4.0, 2, Virgil, 3.5, 183, False, Dead leg - 75% chance of playing, 2019-10-27T20:00:16.725016Z, 65, 97032.jpg, 3.7, van Dijk, 43.8, False, None, d, 10, 14, 37, 589748, 12157, 1136149, 120599, 0.5, 5.7, van Dijk, 900, 1, 0, 2, 8, 0, 0, 0, 0, 0, 0, 3, 181, 234.4, 30.1, 97.0, 36.2, 
None, None, 171287, 0, 0, -3, 3, 0, 2, 1.7, 0.7, 1, Joseph, 0.2, 184, False, , None, 52, 171287.jpg, 1.3, Gomez, 0.8, False, None, a, 10, 14, 4, 30731, 956, 106432, 1410, 0.0, 0.8, Gomez, 96, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 15, 15.4, 12.3, 0.0, 2.8, 
0, 75, 60914, 0, 0, 0, 0, 0, 2, 3.2, 2.5, 0, Joel, 2.8, 185, False, Knee injury - Unknown return date, 2019-10-22T15:00:19.734580Z, 55, 60914.jpg, 4.6, Matip, 3.6, False, None, i, 10, 14, 32, 442631, 2867, 319819, 41970, 0.5, 5.8, Matip, 630, 1, 0, 2, 5, 0, 0, 0, 0, 0, 0, 4, 141, 192.4, 20.9, 35.0, 25.0, 
100, 100, 38454, 0, 0, -2, 2, 0, 2, 2.3, 1.3, 1, Dejan, 0.8, 186, False, , 2019-08-14T10:00:15.198752Z, 53, 38454.jpg, 1.5, Lovren, 0.2, False, None, a, 10, 14, 3, 6571, 3300, 13779, 442, 0.2, 0.6, Lovren, 180, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 32, 45.8, 2.3, 25.0, 7.3, 
None, None, 92217, -1, 1, 0, 0, 0, 4, 3.5, 2.5, 2, Roberto, 2.0, 187, False, , None, 95, 92217.jpg, 5.2, Firmino, 12.3, False, None, a, 10, 14, 52, 661980, 23694, 625365, 51330, 0.2, 5.4, Firmino, 830, 3, 4, 3, 6, 0, 0, 0, 0, 0, 0, 9, 207, 237.0, 178.9, 564.0, 98.0, 
100, 100, 152760, 0, 0, -2, 2, 0, 4, 2.5, 1.5, 1, Divock, 1.0, 188, False, , 2019-09-14T13:30:10.426607Z, 53, 152760.jpg, 2.4, Origi, 2.8, False, None, a, 10, 14, 19, 332490, 3816, 487257, 5732, 0.2, 3.6, Origi, 223, 1, 1, 0, 5, 0, 0, 0, 0, 0, 0, 3, 66, 59.0, 48.9, 47.0, 15.5, 
100, 100, 116535, 0, 0, -2, 2, 0, 1, 2.7, 1.7, 3, Alisson, 1.2, 189, False, , 2019-08-09T21:00:16.736264Z, 58, 116535.jpg, 2.0, Ramses Becker, 7.1, False, None, a, 10, 14, 6, 141105, 31770, 1491776, 5343, 0.2, 1.0, Alisson, 218, 0, 0, 0, 2, 0, 0, 0, 0, 0, 6, 0, 39, 39.8, 0.0, 0.0, 4.0, 
0, 0, 66797, 0, 0, 0, 0, 0, 1, 0.0, 0.0, 0, Simon, 0.0, 190, False, Joined Club Brugge on a permanent deal on 5/8, 2019-08-05T14:30:10.321194Z, 45, 66797.jpg, 0.0, Mignolet, 0.0, False, None, u, 10, 14, 0, 330, 15, 2533, 33, 0.0, 0.0, Mignolet, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, 
100, 100, 118748, 0, 0, -1, 1, 2, 3, 3.4, 3.5, 7, Mohamed, 3.0, 191, True, , 2019-10-27T18:30:15.794110Z, 124, 118748.jpg, 6.9, Salah, 29.1, False, None, a, 10, 14, 62, 880838, 15895, 1752572, 85614, 0.2, 5.0, Salah, 792, 5, 3, 3, 6, 0, 0, 0, 0, 0, 0, 7, 175, 285.6, 229.9, 557.0, 107.2, 
